,molecule_chembl_id,SMILES,pIC50,ROMol,maccs,morgan,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
1272,CHEMBL203661,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x748ec977f300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952a960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95f9070>,0.75,0.8571428571428571,0.5432098765432098,0.704
1275,CHEMBL204085,O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x748ec977f450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952aab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95f9310>,0.746268656716418,0.8547008547008547,0.5569620253164557,0.7154471544715447
1341,CHEMBL205776,CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,7.180456064458132,<rdkit.Chem.rdchem.Mol object at 0x748ec97811c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952c820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec93fcd60>,0.90625,0.9508196721311475,0.5609756097560976,0.71875
1352,CHEMBL2064372,O=c1oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2n1CCCN1CCOCC1,7.10790539730952,<rdkit.Chem.rdchem.Mol object at 0x748ec9781690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952ccf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec93fd700>,0.8235294117647058,0.9032258064516129,0.618421052631579,0.7642276422764228
1363,CHEMBL2064389,O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,6.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x748ec9781b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952d1c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec93fe0a0>,0.8088235294117647,0.8943089430894309,0.5189873417721519,0.6833333333333333
1369,CHEMBL2064395,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc2n1CCCN1CCOCC1,7.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x748ec9781e00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952d460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec93fe5e0>,0.8115942028985508,0.896,0.5116279069767442,0.676923076923077
1380,CHEMBL206955,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,8.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x748ec97822d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952d930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec93fef80>,0.7638888888888888,0.8661417322834646,0.5180722891566265,0.6825396825396826
1425,CHEMBL2087360,Fc1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1Cl,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x748ec9783680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952ece0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9401770>,0.7704918032786885,0.8703703703703703,0.5441176470588235,0.7047619047619048
1436,CHEMBL2105719,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,8.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x748ec9783b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952f1b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9402110>,0.8115942028985508,0.896,0.5238095238095238,0.6875
1442,CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x748ec9783df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec952f450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9402650>,0.8208955223880597,0.9016393442622951,0.5301204819277109,0.6929133858267716
1478,CHEMBL215786,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x748ec9784e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95304a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9404660>,0.8888888888888888,0.9411764705882353,0.6619718309859155,0.7966101694915254
1585,CHEMBL2333999,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCBr,7.742321425130815,<rdkit.Chem.rdchem.Mol object at 0x748ec9787d10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9533370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec940a490>,0.7868852459016393,0.8807339449541285,0.6923076923076923,0.8181818181818182
1586,CHEMBL2334001,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCO,7.197910742118268,<rdkit.Chem.rdchem.Mol object at 0x748ec9787d80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95333e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec940a570>,0.765625,0.8672566371681416,0.6923076923076923,0.8181818181818182
1587,CHEMBL2334002,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN,7.91721462968355,<rdkit.Chem.rdchem.Mol object at 0x748ec9787df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9533450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec940a650>,0.8059701492537313,0.8925619834710744,0.6764705882352942,0.8070175438596491
1588,CHEMBL2334003,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN,7.866461091629782,<rdkit.Chem.rdchem.Mol object at 0x748ec9787e60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95334c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec940a730>,0.7794117647058824,0.8760330578512396,0.6764705882352942,0.8070175438596491
1693,CHEMBL24137,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,7.0,<rdkit.Chem.rdchem.Mol object at 0x748ec978ace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9410430>,1.0,1.0,0.7647058823529411,0.8666666666666667
1701,CHEMBL2424664,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(C1)CS(=O)(=O)C2,6.801342913045577,<rdkit.Chem.rdchem.Mol object at 0x748ec978b060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95366c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9410b30>,0.7564102564102564,0.8613138686131386,0.6533333333333333,0.7903225806451613
1710,CHEMBL2425083,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C1)CS(=O)(=O)C2,7.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x748ec978b450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536ab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411310>,0.7435897435897436,0.8529411764705882,0.7123287671232876,0.832
1711,CHEMBL2425084,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(O)C1,7.602059991327962,<rdkit.Chem.rdchem.Mol object at 0x748ec978b4c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536b20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94113f0>,0.8939393939393939,0.944,0.7647058823529411,0.8666666666666667
1712,CHEMBL2425085,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(OC)C1,7.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x748ec978b530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536b90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94114d0>,0.921875,0.959349593495935,0.7647058823529411,0.8666666666666667
1713,CHEMBL2425086,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x748ec978b5a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94115b0>,0.8939393939393939,0.944,0.7638888888888888,0.8661417322834646
1714,CHEMBL2425087,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x748ec978b610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536c70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411690>,0.9375,0.967741935483871,0.7183098591549296,0.8360655737704918
1715,CHEMBL2425088,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CCO2)C1,6.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x748ec978b680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536ce0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411770>,0.9375,0.967741935483871,0.7083333333333334,0.8292682926829268
1716,CHEMBL2425089,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CSC2)C1,7.2839966563652,<rdkit.Chem.rdchem.Mol object at 0x748ec978b6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411850>,0.8787878787878788,0.9354838709677419,0.6712328767123288,0.8032786885245902
1717,CHEMBL2425090,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(O)C1,7.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x748ec978b760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536dc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411930>,0.8939393939393939,0.944,0.7,0.8235294117647058
1718,CHEMBL2425091,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(OC)C1,7.026872146400302,<rdkit.Chem.rdchem.Mol object at 0x748ec978b7d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536e30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411a10>,0.921875,0.959349593495935,0.7,0.8235294117647058
1719,CHEMBL2425092,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(COC2)C1,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x748ec978b840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536ea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411af0>,0.921875,0.959349593495935,0.782608695652174,0.8780487804878049
1720,CHEMBL2425093,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CCO2)C1,7.443697499232713,<rdkit.Chem.rdchem.Mol object at 0x748ec978b8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536f10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411bd0>,0.9375,0.967741935483871,0.7714285714285715,0.8709677419354839
1721,CHEMBL2425094,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CSC2)C1,7.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x748ec978b920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9536f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9411cb0>,0.8636363636363636,0.926829268292683,0.7323943661971831,0.8455284552845529
1778,CHEMBL2441561,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.835647144215564,<rdkit.Chem.rdchem.Mol object at 0x748ec978d2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9538900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9414f20>,0.8307692307692308,0.907563025210084,0.5058823529411764,0.671875
1793,CHEMBL2448067,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,7.0,<rdkit.Chem.rdchem.Mol object at 0x748ec978d930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9538f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9415c40>,0.890625,0.9421487603305785,0.6388888888888888,0.7796610169491526
1875,CHEMBL251498,Fc1ccc(Nc2ncnc3ccc(C#CCN4CCOCC4)cc23)cc1Cl,7.298432014944073,<rdkit.Chem.rdchem.Mol object at 0x748ec978fd10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953b370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec941a490>,0.8032786885245902,0.8909090909090909,0.589041095890411,0.7413793103448276
1880,CHEMBL25425,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x748ec978ff40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953b5a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec941a8f0>,0.9047619047619048,0.95,0.5189873417721519,0.6833333333333333
1894,CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,6.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x748ec97905f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953bbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec941b530>,1.0,1.0,0.7,0.8235294117647058
1967,CHEMBL276154,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,8.0,<rdkit.Chem.rdchem.Mol object at 0x748ec97925e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953dc40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec941f5a0>,0.873015873015873,0.9322033898305084,0.6338028169014085,0.7758620689655172
1968,CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,8.744727494896694,<rdkit.Chem.rdchem.Mol object at 0x748ec9792650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953dcb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec941f680>,0.8115942028985508,0.896,0.573170731707317,0.7286821705426356
1969,CHEMBL27688,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x748ec97926c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953dd20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec941f760>,0.7794117647058824,0.8760330578512396,0.5119047619047619,0.6771653543307087
1985,CHEMBL283088,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x748ec9792dc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953e420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94205f0>,0.90625,0.9508196721311475,0.581081081081081,0.7350427350427351
1989,CHEMBL284326,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.18045606445813,<rdkit.Chem.rdchem.Mol object at 0x748ec9792f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953e5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9420970>,0.8028169014084507,0.890625,0.5238095238095238,0.6875
1991,CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,7.0,<rdkit.Chem.rdchem.Mol object at 0x748ec9793060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953e6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9420b30>,0.7936507936507936,0.8849557522123894,0.5138888888888888,0.6788990825688074
2007,CHEMBL291514,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1,7.102372908709559,<rdkit.Chem.rdchem.Mol object at 0x748ec9793760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953edc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9421930>,0.95,0.9743589743589743,0.84375,0.9152542372881356
2014,CHEMBL293064,CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.031517051446065,<rdkit.Chem.rdchem.Mol object at 0x748ec9793a70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953f0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9421f50>,0.8615384615384616,0.9256198347107438,0.6521739130434783,0.7894736842105263
2015,CHEMBL293090,CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x748ec9793ae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953f140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9422030>,0.7878787878787878,0.8813559322033898,0.6818181818181818,0.8108108108108109
2026,CHEMBL294034,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1,7.180456064458132,<rdkit.Chem.rdchem.Mol object at 0x748ec9794040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953f610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94229d0>,0.873015873015873,0.9322033898305084,0.6619718309859155,0.7966101694915254
2028,CHEMBL294395,COCCN(CCOC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x748ec9794120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953f6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9422b90>,0.8923076923076924,0.943089430894309,0.6521739130434783,0.7894736842105263
2043,CHEMBL299672,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,7.148741651280925,<rdkit.Chem.rdchem.Mol object at 0x748ec97947b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953fd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94238b0>,0.9193548387096774,0.957983193277311,0.8571428571428571,0.9230769230769231
2045,CHEMBL299893,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x748ec9794890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953fe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9423a70>,0.8787878787878788,0.9354838709677419,0.5584415584415584,0.7166666666666667
2047,CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,8.0,<rdkit.Chem.rdchem.Mol object at 0x748ec9794970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec953ff40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9423c30>,0.90625,0.9508196721311475,0.7727272727272727,0.8717948717948718
2048,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x748ec97949e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9540040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9423d10>,0.6721311475409836,0.803921568627451,0.6833333333333333,0.8118811881188119
2148,CHEMBL3092310,O=C(NCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.086186147616283,<rdkit.Chem.rdchem.Mol object at 0x748ec97975a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9542c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94295b0>,0.7631578947368421,0.8656716417910447,0.5517241379310345,0.7111111111111111
2211,CHEMBL3133751,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2cc1OCCCN1CCOCC1,6.54515513999149,<rdkit.Chem.rdchem.Mol object at 0x748ec9799150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9544820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942cd60>,0.8695652173913043,0.9302325581395349,0.6708860759493671,0.803030303030303
2212,CHEMBL3133752,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)c2cc1OCCCN1CCOCC1,7.086186147616283,<rdkit.Chem.rdchem.Mol object at 0x748ec97991c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9544890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942ce40>,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.8
2213,CHEMBL3133754,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,5.628932137728264,<rdkit.Chem.rdchem.Mol object at 0x748ec9799230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9544900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942cf20>,0.7857142857142857,0.88,0.6363636363636364,0.7777777777777778
2214,CHEMBL3133755,O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1)Nc1ccc(F)c(Cl)c1,5.479516467259209,<rdkit.Chem.rdchem.Mol object at 0x748ec97992a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9544970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942d000>,0.8382352941176471,0.912,0.620253164556962,0.765625
2237,CHEMBL31630,C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x748ec9799cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9545380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942e420>,0.8805970149253731,0.9365079365079365,0.6024096385542169,0.7518796992481203
2238,CHEMBL31656,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x748ec9799d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95453f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942e500>,0.8260869565217391,0.9047619047619048,0.6125,0.7596899224806202
2247,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x748ec979a110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95457e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec942ece0>,0.8382352941176471,0.912,0.6973684210526315,0.8217054263565892
2273,CHEMBL3219503,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,6.2839966563652006,<rdkit.Chem.rdchem.Mol object at 0x748ec979ac70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9546340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9430430>,0.5945945945945946,0.7457627118644068,0.547945205479452,0.7079646017699115
2278,CHEMBL3219508,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B(O)O,6.292429823902064,<rdkit.Chem.rdchem.Mol object at 0x748ec979aea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9546570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9430890>,0.6,0.75,0.6060606060606061,0.7547169811320755
2280,CHEMBL3221258,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,6.0,<rdkit.Chem.rdchem.Mol object at 0x748ec979af80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9546650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9430a50>,0.6266666666666667,0.7704918032786885,0.5066666666666667,0.672566371681416
2281,CHEMBL3221259,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.193820026016113,<rdkit.Chem.rdchem.Mol object at 0x748ec979aff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95466c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9430b30>,0.618421052631579,0.7642276422764228,0.5131578947368421,0.6782608695652174
2282,CHEMBL3221541,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1C.Cl,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x748ec979b060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9546730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9430c10>,0.7808219178082192,0.8769230769230769,0.5802469135802469,0.734375
2284,CHEMBL3221546,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1Cl.Cl,5.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x748ec979b140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9546810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9430dd0>,0.8194444444444444,0.9007633587786259,0.6538461538461539,0.7906976744186046
